Granule Name,Platform,Sensor,Beam Mode,Absolute Orbit,Relative Orbit,Path Number,Frame Number,Acquisition Date,Processing Date,Processing Level,Start Time,End Time,Center Lat,Center Lon,Near Start Lat,Near Start Lon,Far Start Lat,Far Start Lon,Near End Lat,Near End Lon,Far End Lat,Far End Lon,Faraday Rotation,Ascending or Descending?,Size (MB),Off Nadir Angle,Stack Size,Baseline Perp.,Doppler,Stack ID
S1A_IW_SLC__1SDV_20170911T025509_20170911T025536_018322_01ED37_901C,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18322,50,50,197,2017-09-11T02:55:36Z,2017-09-11T08:36:04Z,SLC,2017-09-11T02:55:10Z,2017-09-11T02:55:35Z,61.1878,-139.2134,60.2147,-141.1789,60.6366,-136.6147,61.6938,-141.897,62.1249,-137.1164,NaN,Ascending,4.28 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170910T171858_20170910T171921_018316_01ECFD_6052,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18316,44,44,393,2017-09-10T17:19:21Z,2017-09-10T22:31:17Z,SLC,2017-09-10T17:18:59Z,2017-09-10T17:19:21Z,60.0028,-164.3125,60.4215,-161.7947,60.8443,-166.3635,59.1267,-162.3727,59.543,-166.7684,NaN,Descending,3.05 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170910T171833_20170910T171900_018316_01ECFD_8E0B,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18316,44,44,388,2017-09-10T17:19:00Z,2017-09-10T22:50:36Z,SLC,2017-09-10T17:18:34Z,2017-09-10T17:18:59Z,61.3959,-163.7702,61.9026,-161.0898,62.3342,-165.8789,60.4216,-161.7946,60.8445,-166.3651,NaN,Descending,4.16 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170910T171808_20170910T171835_018316_01ECFD_2465,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18316,44,44,383,2017-09-10T17:18:35Z,2017-09-10T22:40:40Z,SLC,2017-09-10T17:18:09Z,2017-09-10T17:18:34Z,62.8816,-163.1512,63.3806,-160.3269,63.8228,-165.3611,61.9027,-161.0898,62.3344,-165.8806,NaN,Descending,3.99 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170910T171743_20170910T171810_018316_01ECFD_78B7,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18316,44,44,378,2017-09-10T17:18:10Z,2017-09-10T22:33:26Z,SLC,2017-09-10T17:17:44Z,2017-09-10T17:18:09Z,64.3653,-162.4849,64.8555,-159.5013,65.3103,-164.8096,63.3807,-160.3268,63.823,-165.3628,NaN,Descending,3.84 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170910T171718_20170910T171745_018316_01ECFD_F4C8,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18316,44,44,373,2017-09-10T17:17:45Z,2017-09-10T22:31:05Z,SLC,2017-09-10T17:17:19Z,2017-09-10T17:17:44Z,65.8465,-161.7589,66.3258,-158.5879,66.7958,-164.2044,64.8556,-159.5012,65.3105,-164.8115,NaN,Descending,4.09 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170910T171653_20170910T171720_018316_01ECFD_6D7F,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18316,44,44,368,2017-09-10T17:17:20Z,2017-09-10T22:32:07Z,SLC,2017-09-10T17:16:54Z,2017-09-10T17:17:19Z,67.3255,-160.9723,67.794,-157.6057,68.2811,-163.5709,66.3259,-158.5878,66.796,-164.2062,NaN,Descending,4.16 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170910T171627_20170910T171655_018316_01ECFD_5980,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18316,44,44,363,2017-09-10T17:16:55Z,2017-09-10T22:32:50Z,SLC,2017-09-10T17:16:29Z,2017-09-10T17:16:54Z,68.8014,-160.103,69.2542,-156.4828,69.763,-162.8445,67.7941,-157.6056,68.2813,-163.5728,NaN,Descending,4.21 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170910T171600_20170910T171630_018316_01ECFD_15CF,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18316,44,44,357,2017-09-10T17:16:30Z,2017-09-10T22:31:54Z,SLC,2017-09-10T17:16:00Z,2017-09-10T17:16:33Z,70.1697,-159.0356,71.3368,-161.7454,69.4065,-162.7774,70.8546,-155.0237,68.9613,-156.6303,NaN,Descending,4.23 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170910T030509_20170910T030537_007324_00CEAF_7EA5,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7324,123,123,227,2017-09-10T03:05:37Z,2017-09-10T08:17:56Z,SLC,2017-09-10T03:05:10Z,2017-09-10T03:05:37Z,69.9928,-145.838,68.9104,-148.3813,69.4128,-142.1137,70.4979,-149.757,71.0287,-143.0082,NaN,Ascending,3.90 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170910T030443_20170910T030511_007324_00CEAF_1EDD,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7324,123,123,222,2017-09-10T03:05:11Z,2017-09-10T08:30:16Z,SLC,2017-09-10T03:04:45Z,2017-09-10T03:05:10Z,68.4524,-144.8317,67.4465,-147.3107,67.9291,-141.4279,68.9103,-148.3812,69.4126,-142.1157,NaN,Ascending,4.43 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170910T030418_20170910T030445_007324_00CEAF_C017,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7324,123,123,217,2017-09-10T03:04:45Z,2017-09-10T08:22:14Z,SLC,2017-09-10T03:04:20Z,2017-09-10T03:04:45Z,66.9748,-143.9954,65.9771,-146.3534,66.4432,-140.8093,67.4465,-147.3107,67.9289,-141.4295,NaN,Ascending,4.34 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170910T030354_20170910T030420_007324_00CEAF_0762,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7324,123,123,212,2017-09-10T03:04:20Z,2017-09-10T08:20:19Z,SLC,2017-09-10T03:03:55Z,2017-09-10T03:04:20Z,65.4959,-143.2157,64.5081,-145.4387,64.9588,-140.194,65.977,-146.3534,66.443,-140.811,NaN,Ascending,4.37 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170910T030329_20170910T030356_007324_00CEAF_5670,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7324,123,123,207,2017-09-10T03:03:56Z,2017-09-10T08:16:16Z,SLC,2017-09-10T03:03:30Z,2017-09-10T03:03:55Z,64.0153,-142.4906,63.0329,-144.6233,63.4714,-139.6457,64.508,-145.4387,64.9586,-140.1959,NaN,Ascending,4.43 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170910T030304_20170910T030331_007324_00CEAF_3C0B,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7324,123,123,202,2017-09-10T03:03:31Z,2017-09-10T08:13:57Z,SLC,2017-09-10T03:03:05Z,2017-09-10T03:03:30Z,62.5327,-141.8199,61.5571,-143.8485,61.9845,-139.1095,63.0328,-144.6233,63.4712,-139.6474,NaN,Ascending,4.31 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170910T030238_20170910T030306_007324_00CEAF_C51B,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7324,123,123,197,2017-09-10T03:03:06Z,2017-09-10T08:13:51Z,SLC,2017-09-10T03:02:40Z,2017-09-10T03:03:05Z,61.0465,-141.2127,60.0724,-143.1834,60.4924,-138.66,61.5571,-143.8484,61.9843,-139.1111,NaN,Ascending,4.37 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170908T173435_20170908T173502_018287_01EC0D_0A04,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18287,15,15,382,2017-09-08T17:35:02Z,2017-09-09T03:34:00Z,SLC,2017-09-08T17:34:36Z,2017-09-08T17:35:01Z,62.9066,-167.249,63.4056,-164.4252,63.8476,-169.4568,61.9278,-165.1897,62.3593,-169.9778,NaN,Descending,3.76 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170908T173410_20170908T173437_018287_01EC0D_2E68,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18287,15,15,377,2017-09-08T17:34:37Z,2017-09-09T03:40:47Z,SLC,2017-09-08T17:34:11Z,2017-09-08T17:34:36Z,64.3904,-166.5825,64.8809,-163.6006,65.3353,-168.9067,63.4057,-164.4252,63.8479,-169.4586,NaN,Descending,3.74 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170908T173345_20170908T173412_018287_01EC0D_9DEB,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18287,15,15,372,2017-09-08T17:34:12Z,2017-09-09T03:40:46Z,SLC,2017-09-08T17:33:46Z,2017-09-08T17:34:11Z,65.8716,-165.8569,66.3511,-162.6867,66.8208,-168.3011,64.881,-163.6005,65.3355,-168.9085,NaN,Descending,3.94 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170908T173319_20170908T173347_018287_01EC0D_E31F,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18287,15,15,367,2017-09-08T17:33:47Z,2017-09-09T03:36:10Z,SLC,2017-09-08T17:33:21Z,2017-09-08T17:33:46Z,67.3504,-165.0658,67.8186,-161.6957,68.3058,-167.6588,66.3512,-162.6867,66.821,-168.3029,NaN,Descending,3.84 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170908T173252_20170908T173322_018287_01EC0D_D20C,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18287,15,15,362,2017-09-08T17:33:22Z,2017-09-09T03:56:51Z,SLC,2017-09-08T17:32:52Z,2017-09-08T17:33:21Z,68.945,-164.1174,69.514,-160.3792,70.0266,-166.8079,67.8187,-161.6956,68.306,-167.6604,NaN,Descending,4.45 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170908T155637_20170908T155706_018286_01EC04_CFEF,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18286,14,14,392,2017-09-08T15:57:06Z,2017-09-09T02:34:17Z,SLC,2017-09-08T15:56:38Z,2017-09-08T15:57:06Z,60.0427,-143.7456,60.6388,-141.1797,61.0594,-145.7608,58.9912,-141.8598,59.4056,-146.2214,NaN,Descending,4.29 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170908T155612_20170908T155639_018286_01EC04_FA40,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18286,14,14,387,2017-09-08T15:56:39Z,2017-09-09T02:34:04Z,SLC,2017-09-08T15:56:13Z,2017-09-08T15:56:38Z,61.6112,-143.1494,62.1174,-140.4491,62.5477,-145.2533,60.6389,-141.1797,61.0597,-145.7626,NaN,Descending,4.31 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170908T155547_20170908T155614_018286_01EC04_BF4E,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18286,14,14,382,2017-09-08T15:56:14Z,2017-09-09T02:46:59Z,SLC,2017-09-08T15:55:48Z,2017-09-08T15:56:13Z,63.0953,-142.5109,63.5941,-139.6706,64.0355,-144.7225,62.1175,-140.449,62.5479,-145.2549,NaN,Descending,4.24 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170908T155522_20170908T155549_018286_01EC04_D4DD,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18286,14,14,377,2017-09-08T15:55:49Z,2017-09-09T02:40:56Z,SLC,2017-09-08T15:55:23Z,2017-09-08T15:55:48Z,64.5782,-141.8326,65.0684,-138.8334,65.5226,-144.1632,63.5942,-139.6706,64.0358,-144.7245,NaN,Descending,4.25 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170908T155457_20170908T155525_018286_01EC04_2CE3,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18286,14,14,372,2017-09-08T15:55:25Z,2017-09-09T02:44:10Z,SLC,2017-09-08T15:54:58Z,2017-09-08T15:55:23Z,66.0587,-141.0952,66.5376,-137.9049,67.0076,-143.5469,65.0684,-138.8333,65.5228,-144.1649,NaN,Descending,4.42 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170908T155429_20170908T155459_018286_01EC04_C7D6,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18286,14,14,366,2017-09-08T15:54:59Z,2017-09-09T03:08:23Z,SLC,2017-09-08T15:54:29Z,2017-09-08T15:54:58Z,67.6557,-140.2194,68.2395,-136.7157,68.7309,-142.7722,66.5377,-137.9048,67.0078,-143.5487,NaN,Descending,4.73 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170908T032127_20170908T032155_007295_00CDDC_7D57,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7295,94,94,225,2017-09-08T03:21:55Z,2017-09-09T07:31:53Z,SLC,2017-09-08T03:21:28Z,2017-09-08T03:21:53Z,69.4119,-149.5639,68.4007,-152.1149,68.8965,-145.9803,69.8567,-153.3062,70.3763,-146.7542,NaN,Ascending,4.30 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170908T032102_20170908T032129_007295_00CDDC_AEF4,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7295,94,94,220,2017-09-08T03:21:29Z,2017-09-09T07:32:06Z,SLC,2017-09-08T03:21:03Z,2017-09-08T03:21:28Z,67.9386,-148.6402,66.9364,-151.0704,67.4128,-145.3056,68.4007,-152.1148,68.8961,-145.984,NaN,Ascending,4.27 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170908T032037_20170908T032104_007295_00CDDC_5D1A,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7295,94,94,215,2017-09-08T03:21:04Z,2017-09-09T07:21:28Z,SLC,2017-09-08T03:20:38Z,2017-09-08T03:21:03Z,66.4605,-147.8245,65.4657,-150.1426,65.9265,-144.7026,66.9363,-151.0703,67.4125,-145.3077,NaN,Ascending,4.36 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170908T032012_20170908T032039_007295_00CDDC_61D3,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7295,94,94,210,2017-09-08T03:20:39Z,2017-09-09T07:22:25Z,SLC,2017-09-08T03:20:13Z,2017-09-08T03:20:38Z,64.9799,-147.0785,63.9931,-149.2774,64.4401,-144.1256,65.4656,-150.1425,65.9263,-144.7043,NaN,Ascending,4.36 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170908T031947_20170908T032014_007295_00CDDC_9760,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7295,94,94,205,2017-09-08T03:20:14Z,2017-09-09T07:22:38Z,SLC,2017-09-08T03:19:48Z,2017-09-08T03:20:13Z,63.4983,-146.3763,62.5184,-148.4699,62.9534,-143.5748,63.993,-149.2773,64.4399,-144.1274,NaN,Ascending,4.32 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170908T031922_20170908T031950_007295_00CDDC_D1A6,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7295,94,94,200,2017-09-08T03:19:50Z,2017-09-09T07:30:18Z,SLC,2017-09-08T03:19:23Z,2017-09-08T03:19:48Z,62.014,-145.7325,61.0378,-147.7491,61.4636,-143.084,62.5183,-148.4699,62.9532,-143.5766,NaN,Ascending,4.43 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170908T031854_20170908T031924_007295_00CDDC_A74A,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7295,94,94,194,2017-09-08T03:19:24Z,2017-09-09T07:44:29Z,SLC,2017-09-08T03:18:54Z,2017-09-08T03:19:27Z,60.3719,-145.2915,61.1456,-147.9461,59.217,-147.0774,61.496,-143.3692,59.5529,-142.7623,NaN,Ascending,4.53 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170906T174912_20170906T174942_018258_01EB2B_42D5,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18258,161,161,360,2017-09-06T17:49:42Z,2017-09-07T05:46:12Z,SLC,2017-09-06T17:49:13Z,2017-09-06T17:49:45Z,69.1197,-167.9615,70.2798,-170.5582,68.3475,-171.5133,69.8188,-164.1639,67.9195,-165.6403,NaN,Descending,3.82 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170906T161227_20170906T161250_018257_01EB22_A262,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18257,160,160,384,2017-09-06T16:12:50Z,2017-09-07T05:56:14Z,SLC,2017-09-06T16:12:28Z,2017-09-06T16:12:50Z,62.4166,-146.9198,62.8357,-144.1961,63.2717,-149.1257,61.5239,-144.8469,61.9514,-149.5684,NaN,Descending,3.72 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170906T161202_20170906T161229_018257_01EB22_E956,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18257,160,160,379,2017-09-06T16:12:29Z,2017-09-07T06:04:41Z,SLC,2017-09-06T16:12:03Z,2017-09-06T16:12:28Z,63.8169,-146.3109,64.3115,-143.3926,64.7593,-148.5847,62.8358,-144.1961,63.2719,-149.1277,NaN,Descending,4.37 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170906T161137_20170906T161204_018257_01EB22_11F9,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18257,160,160,374,2017-09-06T16:12:04Z,2017-09-07T05:34:52Z,SLC,2017-09-06T16:11:38Z,2017-09-06T16:12:03Z,65.298,-145.5975,65.7815,-142.4944,66.2441,-147.9808,64.3116,-143.3925,64.7595,-148.5866,NaN,Descending,4.42 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170906T161113_20170906T161140_018257_01EB22_2C34,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18257,160,160,369,2017-09-06T16:11:40Z,2017-09-07T05:53:43Z,SLC,2017-09-06T16:11:13Z,2017-09-06T16:11:38Z,66.777,-144.825,67.2504,-141.5387,67.7296,-147.3589,65.7816,-142.4944,66.2445,-147.9843,NaN,Descending,4.44 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170906T161047_20170906T161115_018257_01EB22_489B,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18257,160,160,364,2017-09-06T16:11:15Z,2017-09-07T05:36:38Z,SLC,2017-09-06T16:10:48Z,2017-09-06T16:11:13Z,68.2551,-144.0004,68.7163,-140.4972,69.2143,-146.6948,67.2505,-141.5387,67.7298,-147.3605,NaN,Descending,4.52 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170906T161019_20170906T161049_018257_01EB22_0B97,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18257,160,160,359,2017-09-06T16:10:49Z,2017-09-07T06:04:57Z,SLC,2017-09-06T16:10:20Z,2017-09-06T16:10:52Z,69.6208,-142.9555,70.784,-145.6055,68.8526,-146.5952,70.3133,-139.0586,68.4168,-140.5942,NaN,Descending,4.46 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170906T033751_20170906T033819_007266_00CD02_7B99,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7266,65,65,225,2017-09-06T03:38:19Z,2017-09-06T14:28:43Z,SLC,2017-09-06T03:37:52Z,2017-09-06T03:38:17Z,69.2347,-153.5608,68.2251,-156.0921,68.7181,-150.0053,69.6814,-157.2728,70.1979,-150.7753,NaN,Ascending,4.33 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170906T033726_20170906T033753_007266_00CD02_97A2,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7266,65,65,220,2017-09-06T03:37:53Z,2017-09-06T17:58:55Z,SLC,2017-09-06T03:37:27Z,2017-09-06T03:37:52Z,67.7605,-152.6541,66.7584,-155.0781,67.2332,-149.3537,68.225,-156.092,68.7179,-150.0072,NaN,Ascending,4.25 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170906T033701_20170906T033728_007266_00CD02_D97F,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7266,65,65,215,2017-09-06T03:37:28Z,2017-09-06T18:02:16Z,SLC,2017-09-06T03:37:02Z,2017-09-06T03:37:27Z,66.2821,-151.8479,65.2888,-154.1449,65.7479,-148.7404,66.7583,-155.078,67.233,-149.3554,NaN,Ascending,4.36 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170906T033637_20170906T033704_007266_00CD02_5C00,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7266,65,65,210,2017-09-06T03:37:04Z,2017-09-06T14:28:38Z,SLC,2017-09-06T03:36:37Z,2017-09-06T03:37:02Z,64.8013,-151.1085,63.8144,-153.3016,64.2604,-148.1813,65.2888,-154.1449,65.7476,-148.7424,NaN,Ascending,4.37 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170906T033612_20170906T033639_007266_00CD02_86BD,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7266,65,65,205,2017-09-06T03:36:39Z,2017-09-06T13:45:44Z,SLC,2017-09-06T03:36:12Z,2017-09-06T03:36:37Z,63.3188,-150.42,62.3392,-152.5037,62.7735,-147.6366,63.8143,-153.3016,64.2602,-148.1831,NaN,Ascending,4.35 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170906T033546_20170906T033614_007266_00CD02_B328,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7266,65,65,200,2017-09-06T03:36:14Z,2017-09-06T15:15:26Z,SLC,2017-09-06T03:35:47Z,2017-09-06T03:36:12Z,61.8333,-149.7923,60.8563,-151.8076,61.2821,-147.1688,62.3391,-152.5037,62.7732,-147.6385,NaN,Ascending,4.52 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170906T033518_20170906T033548_007266_00CD02_C893,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7266,65,65,194,2017-09-06T03:35:48Z,2017-09-06T15:42:26Z,SLC,2017-09-06T03:35:19Z,2017-09-06T03:35:51Z,60.1918,-149.3375,60.9663,-151.9765,59.0374,-151.115,61.3154,-147.4253,59.3722,-146.8224,NaN,Ascending,4.66 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170904T162939_20170904T163006_018228_01EA49_925D,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18228,131,131,393,2017-09-04T16:30:06Z,2017-09-05T00:14:34Z,SLC,2017-09-04T16:29:39Z,2017-09-04T16:30:06Z,59.6746,-152.0737,60.2466,-149.5111,60.6692,-154.0568,58.646,-150.2164,59.0606,-154.5489,NaN,Descending,4.11 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170904T162914_20170904T162941_018228_01EA49_B110,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18228,131,131,388,2017-09-04T16:29:41Z,2017-09-04T23:58:19Z,SLC,2017-09-04T16:29:15Z,2017-09-04T16:29:40Z,61.1871,-151.5142,61.6928,-148.8345,62.126,-153.6241,60.212,-149.5365,60.6365,-154.1096,NaN,Descending,4.46 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170904T162849_20170904T162916_018228_01EA49_4A88,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18228,131,131,383,2017-09-04T16:29:16Z,2017-09-04T23:50:25Z,SLC,2017-09-04T16:28:50Z,2017-09-04T16:29:15Z,62.674,-150.9133,63.1741,-148.1077,63.6167,-153.1406,61.6929,-148.8344,62.1262,-153.6258,NaN,Descending,4.35 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170904T162824_20170904T162851_018228_01EA49_62AB,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18228,131,131,378,2017-09-04T16:28:51Z,2017-09-04T23:57:56Z,SLC,2017-09-04T16:28:25Z,2017-09-04T16:28:50Z,64.1576,-150.2494,64.6453,-147.2511,65.1016,-152.5555,63.1742,-148.1077,63.6169,-153.1424,NaN,Descending,4.33 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170904T162759_20170904T162826_018228_01EA49_EBDD,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18228,131,131,373,2017-09-04T16:28:26Z,2017-09-04T23:51:30Z,SLC,2017-09-04T16:28:00Z,2017-09-04T16:28:25Z,65.6374,-149.5139,66.1165,-146.3539,66.5876,-151.9632,64.6454,-147.2511,65.1018,-152.5572,NaN,Descending,4.37 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170904T162734_20170904T162801_018228_01EA49_678A,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18228,131,131,368,2017-09-04T16:28:01Z,2017-09-04T23:49:44Z,SLC,2017-09-04T16:27:35Z,2017-09-04T16:28:00Z,67.1174,-148.7434,67.586,-145.3912,68.0737,-151.3455,66.1166,-146.3538,66.5878,-151.9649,NaN,Descending,4.31 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170904T162708_20170904T162736_018228_01EA49_17AB,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18228,131,131,363,2017-09-04T16:27:36Z,2017-09-04T23:58:20Z,SLC,2017-09-04T16:27:10Z,2017-09-04T16:27:35Z,68.5951,-147.9039,69.0496,-144.3127,69.5575,-150.6595,67.5861,-145.3912,68.0739,-151.3474,NaN,Descending,4.37 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170904T162641_20170904T162711_018228_01EA49_1701,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18228,131,131,357,2017-09-04T16:27:11Z,2017-09-04T23:41:26Z,SLC,2017-09-04T16:26:41Z,2017-09-04T16:27:10Z,70.1853,-146.8494,70.735,-142.8179,71.2743,-149.6902,69.0497,-144.3126,69.5577,-150.6612,NaN,Descending,4.35 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170904T035419_20170904T035446_007237_00CC1A_63C8,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7237,36,36,225,2017-09-04T03:54:46Z,2017-09-04T09:24:03Z,SLC,2017-09-04T03:54:20Z,2017-09-04T03:54:45Z,69.2392,-157.6952,68.2281,-160.2393,68.7234,-154.1314,69.6849,-161.4154,70.2037,-154.8954,NaN,Ascending,4.20 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170904T035354_20170904T035421_007237_00CC1A_1455,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7237,36,36,220,2017-09-04T03:54:21Z,2017-09-04T09:24:17Z,SLC,2017-09-04T03:53:55Z,2017-09-04T03:54:20Z,67.7647,-156.7934,66.761,-159.2291,67.2383,-153.4851,68.228,-160.2393,68.7232,-154.1333,NaN,Ascending,4.24 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170904T035329_20170904T035357_007237_00CC1A_3BD4,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7237,36,36,215,2017-09-04T03:53:57Z,2017-09-04T09:01:43Z,SLC,2017-09-04T03:53:30Z,2017-09-04T03:53:55Z,66.286,-155.9895,65.2914,-158.2957,65.7528,-152.8728,66.7609,-159.229,67.2381,-153.4869,NaN,Ascending,4.55 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20171030T170049_20171030T170116_019045_020355_771C,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19045,73,73,372,2017-10-30T17:01:16.515405,2017-11-01T02:14:58Z,SLC,2017-10-30T17:00:50.416973,2017-10-30T17:01:15.415364,65.9938,-157.5571,66.469742,-154.346863,66.945877,-160.047394,64.999069,-155.259659,65.460083,-160.647293,NaN,Descending,4.23 GB,0,,,0,
S1A_IW_SLC__1SDV_20171030T170024_20171030T170051_019045_020355_461A,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19045,73,73,367,2017-10-30T17:00:51.690452,2017-11-01T02:18:32Z,SLC,2017-10-30T17:00:25.417081,2017-10-30T17:00:50.415472,67.4736,-156.7753,67.938812,-153.367142,68.432022,-159.424103,66.469826,-154.346817,66.946083,-160.049164,NaN,Descending,4.18 GB,0,,,0,
