@relation cleaned-data

@attribute Platform {SENTINEL-1B,SENTINEL-1A}
@attribute Sensor {'SENTINEL-1 C-SAR'}
@attribute 'Beam Mode' {WV,IW,S3,S2,S1,EW}
@attribute 'Absolute Orbit' numeric
@attribute 'Relative Orbit' numeric
@attribute 'Path Number' numeric
@attribute 'Frame Number' numeric
@attribute 'Processing Level' {SLC,OCN,GRD_MD,RAW}
@attribute 'Center Lat' numeric
@attribute 'Center Lon' numeric
@attribute 'Near Start Lat' numeric
@attribute 'Near Start Lon' numeric
@attribute 'Far Start Lat' numeric
@attribute 'Far Start Lon' numeric
@attribute 'Near End Lat' numeric
@attribute 'Near End Lon' numeric
@attribute 'Far End Lat' numeric
@attribute 'Far End Lon' numeric
@attribute 'Faraday Rotation' numeric
@attribute 'Ascending or Descending?' {Ascending,Descending}
@attribute 'Size (MB)' numeric
@attribute 'Off Nadir Angle' numeric

@data
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19541,44,44,137,OCN,43.1899,14.2267,42.226124,12.837481,42.633522,16.002323,43.724007,12.421573,44.13126,15.664991,?,Ascending,6.02,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19541,44,44,132,OCN,41.689,14.5834,40.722866,13.211757,41.131508,16.302536,42.226044,12.837493,42.633286,16.001007,?,Ascending,5.64,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19541,44,44,127,OCN,40.1865,14.9258,39.221016,13.592792,39.630733,16.614773,40.722775,13.211776,41.131279,16.301374,?,Ascending,5.91,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19541,44,44,122,OCN,38.6854,15.2781,37.720791,13.982268,38.131386,16.940153,39.220924,13.592813,39.630501,16.61364,?,Ascending,6.03,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19541,44,44,117,OCN,37.1824,15.616,36.214695,14.33001,36.627361,17.228561,37.720703,13.982312,38.131157,16.939068,?,Ascending,6.55,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19541,44,44,112,OCN,35.6777,15.9402,34.710346,14.68747,35.124847,17.53068,36.214603,14.330032,36.627129,17.227476,?,Ascending,6.68,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19541,44,44,107,OCN,34.1735,16.2681,33.205139,15.038497,33.621719,17.830416,34.710255,14.687491,35.124641,17.529831,?,Ascending,6.58,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19541,44,44,102,OCN,32.6686,16.5916,31.699297,15.383698,32.11813,18.127796,33.205051,15.038518,33.621498,17.829477,?,Ascending,6.56,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19541,44,44,96,OCN,31.0422,16.9398,29.950706,15.783125,30.372295,18.476025,31.699205,15.383718,32.117924,18.126978,?,Ascending,6.36,0
SENTINEL-1A,'SENTINEL-1 C-SAR',WV,19542,45,45,999,OCN,-54.6399,-10.884,-54.758625,-10.988362,-54.69286,-10.675059,-54.586555,-11.092383,-54.521057,-10.780439,?,Ascending,998.17,0
SENTINEL-1B,'SENTINEL-1 C-SAR',EW,8559,133,133,218,OCN,67.8657,-32.8595,65.911179,-36.531708,66.765755,-27.398794,68.787773,-38.802959,69.705231,-28.504871,?,Ascending,13.3,0
SENTINEL-1B,'SENTINEL-1 C-SAR',EW,8559,133,133,206,OCN,64.6345,-31.0453,62.406651,-34.122833,63.197239,-26.073738,65.910606,-36.532032,66.765198,-27.39975,?,Ascending,18.41,0
SENTINEL-1B,'SENTINEL-1 C-SAR',EW,8559,133,133,194,OCN,61.0807,-29.3303,58.875717,-32.146812,59.622269,-24.935036,62.4063,-34.122616,63.196777,-26.07519,?,Ascending,18.33,0
SENTINEL-1B,'SENTINEL-1 C-SAR',EW,8559,133,133,181,OCN,57.3875,-27.83,55.072449,-30.365385,55.787289,-23.856838,58.875557,-32.146229,59.621952,-24.93623,?,Ascending,19.21,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19542,45,45,732,OCN,-42.0485,145.2468,-41.642338,147.098557,-40.908497,144.044189,-43.174671,146.49353,-42.424953,143.372467,?,Descending,5.75,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19542,45,45,727,OCN,-40.5508,145.8687,-40.164207,147.668686,-39.446152,144.678726,-41.642235,147.098587,-40.909546,144.048721,?,Descending,6.37,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19542,45,45,722,OCN,-39.0771,146.4537,-38.681862,148.209869,-37.977379,145.276031,-40.164131,147.668716,-39.446049,144.678635,?,Descending,6.38,0
SENTINEL-1B,'SENTINEL-1 C-SAR',EW,8559,133,133,138,OCN,43.1875,-23.6666,42.203056,-26.014406,42.888893,-20.967274,43.429771,-26.382509,44.11665,-21.233423,?,Ascending,6.1,0
SENTINEL-1B,'SENTINEL-1 C-SAR',EW,8559,133,133,126,OCN,40.7729,-23.0493,38.604198,-24.988859,39.289433,-20.207169,42.202702,-26.014301,42.888481,-20.967682,?,Ascending,18.61,0
SENTINEL-1B,'SENTINEL-1 C-SAR',EW,8559,133,133,114,OCN,37.1681,-22.1785,34.999142,-24.029219,35.686787,-19.470682,38.60384,-24.98876,39.28896,-20.208012,?,Ascending,18.79,0
SENTINEL-1B,'SENTINEL-1 C-SAR',EW,8559,133,133,102,OCN,33.5589,-21.3472,31.388004,-23.121788,32.080524,-18.750809,34.998783,-24.029127,35.686314,-19.471483,?,Ascending,18.07,0
SENTINEL-1B,'SENTINEL-1 C-SAR',EW,8559,133,133,90,OCN,29.9455,-20.5463,27.771866,-22.256016,28.471319,-18.042017,31.387644,-23.121698,32.080105,-18.751158,?,Ascending,18.14,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19542,45,45,672,OCN,-24.2001,151.2716,-23.745564,152.742325,-23.147665,150.21994,-25.245605,152.340073,-24.639648,149.790482,?,Descending,5.94,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19542,45,45,667,OCN,-22.7027,151.6818,-22.243414,153.132355,-21.653599,150.636703,-23.745474,152.742355,-23.147972,150.221558,?,Descending,6.6,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19542,45,45,662,OCN,-21.2038,152.0816,-20.740118,153.514221,-20.15843,151.044693,-22.243324,153.132385,-21.654264,150.639816,?,Descending,6.63,0
SENTINEL-1B,'SENTINEL-1 C-SAR',EW,8559,133,133,77,OCN,26.2002,-19.7408,23.894354,-21.36503,24.602995,-17.290783,27.771601,-22.255667,28.470934,-18.042431,?,Ascending,19.18,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19542,45,45,656,OCN,-19.5824,152.5025,-18.993172,153.948227,-18.420029,151.504333,-20.740028,153.514252,-20.158678,151.046112,?,Descending,6.84,0
SENTINEL-1A,'SENTINEL-1 C-SAR',WV,19542,45,45,417,OCN,31.3766,164.7051,52.916828,172.107147,10.412229,161.343842,52.408821,168.815826,9.901164,159.32045,?,Descending,1.63,0
SENTINEL-1B,'SENTINEL-1 C-SAR',WV,8558,132,132,1001,OCN,-54.0417,1.1017,-54.160122,0.998472,-54.095303,1.306912,-53.987659,0.897141,-53.9231,1.204261,?,Ascending,1.8,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19542,45,45,201,OCN,62.2596,-16.2923,61.282574,-18.314735,61.710918,-13.620965,62.761513,-19.054262,63.199638,-14.12811,?,Ascending,6.29,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19542,45,45,190,OCN,59.1652,-15.0783,58.076519,-16.885305,58.488621,-12.621736,59.800667,-17.627457,60.22057,-13.146239,?,Ascending,6.52,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19542,45,45,180,OCN,55.873,-13.9836,54.907177,-15.693323,55.31031,-11.769604,56.400963,-16.257273,56.808514,-12.181234,?,Ascending,5.83,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19542,45,45,175,OCN,54.3779,-13.5079,53.416748,-15.160018,53.816212,-11.376609,54.907085,-15.69329,55.310074,-11.771293,?,Ascending,6.2,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19542,45,45,170,OCN,52.8842,-13.0537,51.92474,-14.651944,52.321312,-10.996954,53.41666,-15.159986,53.81599,-11.378087,?,Ascending,6.2,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19542,45,45,165,OCN,51.3894,-12.6179,50.431267,-14.166167,50.825615,-10.629271,51.924652,-14.651915,52.321075,-10.998527,?,Ascending,6.23,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19542,45,45,159,OCN,49.6961,-12.3103,50.5098,-14.3062,48.5657,-13.7116,50.8037,-10.8381,48.8538,-10.3804,?,Ascending,6.53,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19542,45,45,138,OCN,43.3709,-10.5587,42.411137,-11.918358,42.80986,-8.824671,43.910774,-12.321909,44.309071,-9.150986,?,Ascending,6.31,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19542,45,45,133,OCN,41.8703,-10.1982,40.91032,-11.525782,41.309666,-8.505053,42.411045,-11.918334,42.80962,-8.82598,?,Ascending,5.97,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19542,45,45,108,OCN,34.3562,-8.4969,33.393246,-9.693579,33.799892,-6.966659,34.898159,-10.045387,35.302746,-7.268901,?,Ascending,6.34,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19542,45,45,11,OCN,5.4006,-2.6061,4.29089,-3.540497,4.754896,-1.313319,6.046923,-3.900923,6.50605,-1.666386,?,Ascending,5.69,0
SENTINEL-1A,'SENTINEL-1 C-SAR',WV,19541,44,44,999,OCN,-54.6608,13.8167,-54.779587,13.712512,-54.713825,14.025768,-54.607456,13.608331,-54.541962,13.920228,?,Ascending,1.8,0
SENTINEL-1B,'SENTINEL-1 C-SAR',EW,8558,132,132,213,OCN,66.9217,-7.5807,64.554138,-10.745833,65.372108,-2.114409,68.284286,-13.733682,69.189163,-3.715362,?,Ascending,19.34,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8558,132,132,206,OCN,63.8801,-4.7181,62.80497,-6.879058,63.26062,-1.773939,64.444458,-7.784561,64.913879,-2.378218,?,Ascending,6.87,0
SENTINEL-1B,'SENTINEL-1 C-SAR',WV,8557,131,131,597,OCN,-36.2135,-173.8154,-1.426787,-164.104034,-68.809792,164.982162,-1.921859,-166.106049,-68.526283,159.365585,?,Descending,2.53,0
SENTINEL-1A,'SENTINEL-1 C-SAR',WV,19540,43,43,1181,OCN,-0.4511,21.3312,-0.561138,21.258913,-0.52191,21.441223,-0.380272,21.221106,-0.341079,21.403376,?,Ascending,1.1,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,1087,OCN,-27.4642,29.9695,-28.508503,28.914494,-27.90148,31.457129,-27.010687,28.493921,-26.412254,31.005095,?,Ascending,5.3,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,1082,OCN,-28.9575,30.4116,-30.005585,29.342972,-29.38913,31.921488,-28.508593,28.914516,-27.901131,31.458914,?,Ascending,5.39,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,1077,OCN,-30.4513,30.8569,-31.50499,29.766872,-30.87883,32.384693,-30.005672,29.342983,-29.388674,31.923683,?,Ascending,6,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,1072,OCN,-31.9428,31.3181,-32.997894,30.224798,-32.361286,32.883732,-31.505079,29.766899,-30.878439,32.386627,?,Ascending,6.31,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,1067,OCN,-33.5491,31.8446,-34.728046,30.775122,-34.078781,33.484657,-32.997982,30.224827,-32.360989,32.885292,?,Ascending,6.6,0
SENTINEL-1B,'SENTINEL-1 C-SAR',WV,8557,131,131,407,OCN,55.9628,-149.8345,56.029888,-149.633667,56.072392,-149.960739,55.853088,-149.708969,55.895473,-150.034515,?,Descending,1.9,0
SENTINEL-1A,'SENTINEL-1 C-SAR',WV,19540,43,43,986,OCN,-46.9609,35.5781,-37.812798,30.972267,-36.480671,32.682144,-58.259544,40.770184,-56.952854,43.137581,?,Ascending,936.2,0
SENTINEL-1B,'SENTINEL-1 C-SAR',EW,8557,131,131,206,OCN,64.1766,18.5686,62.557735,15.183756,63.345661,23.225607,64.86657,13.659533,65.69352,22.384943,?,Ascending,10.09,0
SENTINEL-1B,'SENTINEL-1 C-SAR',EW,8557,131,131,194,OCN,61.2297,19.9714,59.025753,17.158348,59.770081,24.359476,62.557381,15.183974,63.345249,23.224937,?,Ascending,16.66,0
SENTINEL-1B,'SENTINEL-1 C-SAR',EW,8557,131,131,182,OCN,57.5361,21.4765,55.222126,18.950066,55.934593,25.44841,59.025555,17.158949,59.769981,24.361803,?,Ascending,18.08,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,129,OCN,40.6228,27.1364,39.659538,25.811813,40.065033,28.81871,41.161102,25.428541,41.565525,28.503897,?,Ascending,5.91,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,124,OCN,39.1207,27.4819,38.156982,26.186075,38.56374,29.128572,39.659447,25.811821,40.064804,28.817553,?,Ascending,5.69,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,119,OCN,37.6178,27.8207,36.653305,26.551115,37.061596,29.433605,38.156891,26.186094,38.563522,29.127569,?,Ascending,5.8,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,114,OCN,36.1142,28.1541,35.149128,26.910313,35.559143,29.736965,36.653214,26.551142,37.061359,29.432516,?,Ascending,6.44,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,109,OCN,34.61,28.4836,33.64418,27.26347,34.056129,30.038229,35.14904,26.910334,35.558926,29.736002,?,Ascending,6.12,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,104,OCN,33.1053,28.8089,32.138577,27.610592,32.552677,30.337173,33.644093,27.263491,34.055923,30.037392,?,Ascending,6.11,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,99,OCN,31.6001,29.131,30.632444,27.953932,31.04882,30.635563,32.138489,27.610613,32.552452,30.336246,?,Ascending,5.96,0
SENTINEL-1A,'SENTINEL-1 C-SAR',WV,19540,43,43,413,OCN,-5.6874,-154.8314,54.025276,-138.096512,-65.006226,-177.374847,53.52211,-141.478043,-64.89978,177.759247,?,Descending,4.32,0
SENTINEL-1B,'SENTINEL-1 C-SAR',WV,8556,130,130,989,OCN,-57.6606,52.8556,-57.780426,52.749573,-57.710594,53.082909,-57.6101,52.628902,-57.540581,52.960701,?,Ascending,1.22,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,1145,OCN,-9.9746,124.1391,-11.103527,123.210693,-10.589801,125.464661,-9.352199,122.818962,-8.844701,125.062386,?,Ascending,6.06,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,554,OCN,11.3515,-64.7876,12.005258,-63.477154,12.446626,-65.742569,10.249897,-63.842091,10.695662,-66.092743,?,Descending,6.31,0
SENTINEL-1B,'SENTINEL-1 C-SAR',WV,8553,127,127,450,OCN,43.0535,-55.4485,43.123833,-55.297329,43.161774,-55.548298,42.945129,-55.349087,42.983028,-55.599262,?,Descending,1.13,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,441,OCN,45.2785,-57.6308,45.999275,-55.749977,46.397419,-59.05249,44.136299,-56.269741,44.534466,-59.465946,?,Descending,7.24,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,436,OCN,46.9595,-57.2034,47.496708,-55.317451,47.895412,-58.714512,45.999363,-55.74995,46.397644,-59.053753,?,Descending,6.31,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,426,OCN,49.9541,-56.4063,50.487202,-54.399166,50.888702,-58.009865,48.993088,-54.870255,49.39296,-58.371284,?,Descending,5.89,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,421,OCN,51.4497,-55.9845,51.98061,-53.911854,52.384369,-57.643196,50.487289,-54.399136,50.888924,-58.011246,?,Descending,6.07,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,416,OCN,52.9444,-55.5485,53.472454,-53.402111,53.879177,-57.26495,51.980698,-53.911827,52.384602,-57.644772,?,Descending,6.05,0
SENTINEL-1A,'SENTINEL-1 C-SAR',WV,19536,39,39,997,OCN,-44.6098,133.2575,-36.299,129.206558,-34.974972,130.884262,-55.117966,137.365936,-53.848652,139.610214,?,Ascending,871.71,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,411,OCN,54.438,-55.0941,54.962791,-52.866905,55.373249,-56.873127,53.472542,-53.402077,53.879398,-57.26643,?,Descending,6.46,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,406,OCN,55.9305,-54.6188,56.451302,-52.302837,56.86639,-56.465977,54.962883,-52.866871,55.373474,-56.87466,?,Descending,6.47,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,401,OCN,57.4216,-54.1196,57.937992,-51.705746,58.35873,-56.041153,56.451389,-52.302803,56.866611,-56.467575,?,Descending,6.48,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,396,OCN,58.9114,-53.5931,59.422482,-51.070831,59.850044,-55.595959,57.93808,-51.705708,58.358955,-56.042816,?,Descending,6.07,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,391,OCN,60.3996,-53.0351,60.904617,-50.39222,61.340363,-55.127075,59.422569,-51.070789,59.850269,-55.597698,?,Descending,6.07,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,386,OCN,61.8863,-52.4407,62.384289,-49.6637,62.829739,-54.631134,60.904709,-50.392178,61.340572,-55.128708,?,Descending,6.13,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,381,OCN,63.3723,-51.8169,63.863686,-48.902504,64.319687,-54.12965,62.384377,-49.663658,62.829952,-54.632851,?,Descending,5.9,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,376,OCN,64.8569,-51.1519,65.338654,-48.062256,65.807678,-53.580109,63.863773,-48.902439,64.319901,-54.131443,?,Descending,5.92,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,92,OCN,29.6896,128.2418,28.713854,127.131386,29.121147,129.67894,30.247066,126.790039,30.651781,129.377075,?,Ascending,5.77,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,87,OCN,28.1699,128.559,27.206018,127.462715,27.615892,129.973587,28.713764,127.131409,29.120951,129.678238,?,Ascending,6.08,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,81,OCN,26.5421,128.8961,25.456049,127.842438,25.869106,130.314209,27.205929,127.46273,27.615696,129.972916,?,Ascending,6.3,0
SENTINEL-1B,'SENTINEL-1 C-SAR',WV,8553,127,127,9,OCN,3.6145,131.56,3.504481,131.486557,3.543518,131.67099,3.685404,131.44902,3.724411,131.633469,?,Ascending,862.65,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,573,OCN,5.772,-53.6047,6.291823,-52.308491,6.759832,-54.592083,4.779963,-52.62273,5.252234,-54.899361,?,Descending,5.95,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,568,OCN,7.2824,-53.2956,7.804319,-51.997242,8.268099,-54.289165,6.291913,-52.308472,6.759886,-54.591888,?,Descending,6.28,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,562,OCN,8.49,-52.8648,9.6143,-53.7726,7.6577,-54.1668,9.3213,-51.558,7.3605,-51.9636,?,Descending,6.58,0
SENTINEL-1A,'SENTINEL-1 C-SAR',WV,19536,39,39,446,OCN,44.1001,-42.7997,44.170174,-42.645546,44.208389,-42.901333,43.991611,-42.698498,44.029781,-42.953449,?,Descending,1.25,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,440,OCN,45.8249,-45.1164,46.380577,-43.301907,46.771015,-46.553978,44.856426,-43.73217,45.246677,-46.896709,?,Descending,5.85,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,435,OCN,47.3364,-44.7279,47.877457,-42.864349,48.268669,-46.210934,46.380669,-43.30188,46.771255,-46.555382,?,Descending,6.23,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,429,OCN,48.6381,-44.2327,49.7449,-45.6736,47.7945,-46.1228,49.4543,-42.2803,47.5091,-42.8589,?,Descending,6.46,0
SENTINEL-1B,'SENTINEL-1 C-SAR',WV,8552,126,126,972,OCN,-62.3021,155.5001,-62.424313,155.393082,-62.34576,155.765976,-62.257832,155.235168,-62.179699,155.606186,?,Ascending,1.64,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8552,126,126,765,OCN,-51.8268,-59.4114,-51.363136,-57.202026,-50.552811,-60.548866,-53.088013,-58.206734,-52.249435,-61.664429,?,Descending,5.79,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8552,126,126,695,OCN,-31.0252,-50.2545,-30.489918,-48.712086,-29.879101,-51.268208,-32.163166,-49.216385,-31.541689,-51.813911,?,Descending,6.32,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8552,126,126,690,OCN,-29.4454,-49.7644,-28.994282,-48.275501,-28.392954,-50.795494,-30.48983,-48.712059,-29.879486,-51.266289,?,Descending,5.86,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8552,126,126,685,OCN,-27.9532,-49.3161,-27.496952,-47.850727,-26.904619,-50.337261,-28.994194,-48.275475,-28.393282,-50.793797,?,Descending,5.59,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8552,126,126,679,OCN,-26.7291,-48.8709,-25.5408,-49.7976,-27.4625,-50.3922,-25.9771,-47.3707,-27.9125,-47.9243,?,Descending,6.01,0
SENTINEL-1B,'SENTINEL-1 C-SAR',EW,8552,126,126,665,OCN,-23.603,-47.3419,-21.373,-48.7649,-25.1245,-49.8607,-22.0344,-44.8856,-25.8226,-45.868,?,Descending,15.26,0
SENTINEL-1A,'SENTINEL-1 C-SAR',WV,19536,39,39,1186,OCN,1.1265,144.4272,1.016371,144.354004,1.055741,144.538071,1.197254,144.31633,1.236592,144.500381,?,Ascending,1.21,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19535,38,38,1160,OCN,-5.5825,147.8529,-6.674413,146.926239,-6.175507,149.159637,-4.984368,146.549103,-4.491043,148.777527,?,Ascending,6.17,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19535,38,38,1155,OCN,-7.1806,148.2093,-8.185326,147.255005,-7.681098,149.49556,-6.674493,146.926285,-6.175367,149.16066,?,Ascending,6.05,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19535,38,38,1150,OCN,-8.688,148.5478,-9.693936,147.595566,-9.184285,149.844391,-8.185415,147.255035,-7.681025,149.496277,?,Ascending,5.69,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19538,41,41,70,OCN,23.0247,92.6076,22.050928,91.529701,22.480671,93.994766,23.560757,91.210739,23.987253,93.703995,?,Ascending,5.1,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19538,41,41,65,OCN,21.5159,92.9124,20.540863,91.847519,20.973866,94.286171,22.050838,91.529724,22.480501,93.994308,?,Ascending,5.56,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19538,41,41,60,OCN,20.0069,93.2163,19.030226,92.162506,19.466618,94.577003,20.540771,91.847534,20.973711,94.285812,?,Ascending,5.94,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19538,41,41,55,OCN,18.4975,93.5195,17.519304,92.476837,17.959185,94.869301,19.030136,92.162529,19.466478,94.576736,?,Ascending,6.18,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19538,41,41,50,OCN,16.9879,93.8227,16.008135,92.78978,16.451599,95.162201,17.519215,92.476852,17.959045,94.869041,?,Ascending,6.18,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19538,41,41,44,OCN,15.357,94.1503,14.254234,93.151611,14.701995,95.503288,16.008045,92.789803,16.451475,95.162033,?,Ascending,6.55,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19538,41,41,1197,OCN,5.5968,96.0967,4.518476,95.159302,4.98108,97.384399,6.212862,94.806915,6.67081,97.039413,?,Ascending,6.05,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19538,41,41,1192,OCN,3.995,96.4252,3.005585,95.469856,3.472526,97.690308,4.518387,95.159325,4.981045,97.384682,?,Ascending,5.69,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19538,41,41,1187,OCN,2.4844,96.736,1.49334,95.784431,1.964732,98.0019,3.005495,95.469872,3.472529,97.690765,?,Ascending,6,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19537,40,40,1181,OCN,0.8526,97.0757,-0.262142,96.151741,0.214429,98.367111,1.493251,95.784454,1.964642,98.001915,?,Ascending,6.25,0
SENTINEL-1B,'SENTINEL-1 C-SAR',WV,8554,128,128,559,OCN,10.2555,-87.6939,10.327308,-87.583862,10.364585,-87.766426,10.146479,-87.621452,10.183776,-87.803925,?,Descending,3.17,0
SENTINEL-1A,'SENTINEL-1 C-SAR',WV,19537,40,40,980,OCN,-60.2331,116.5818,-60.354427,116.473587,-60.27972,116.829834,-60.186089,116.334595,-60.111748,116.689117,?,Ascending,2.19,0
SENTINEL-1A,'SENTINEL-1 C-SAR',WV,19537,40,40,637,OCN,-13.3335,-80.4113,-13.264288,-80.296387,-13.222342,-80.485733,-13.444641,-80.336853,-13.40264,-80.526413,?,Descending,2.25,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19537,40,40,596,OCN,-0.9944,-79.7023,-0.875568,-78.52713,-0.399777,-80.730171,-1.589471,-78.675224,-1.111429,-80.87867,?,Descending,2.49,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19537,40,40,590,OCN,0.2362,-79.4322,0.874684,-78.134331,1.345389,-80.339371,-0.875479,-78.527115,-0.399689,-80.730148,?,Descending,5.63,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,1157,OCN,-6.5242,111.0211,-7.627391,110.097153,-7.126858,112.32782,-5.915911,109.717896,-5.421094,111.94239,?,Ascending,5.92,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,1151,OCN,-8.255,111.4052,-9.382706,110.477791,-8.875972,112.717857,-7.627483,110.09716,-7.12677,112.328621,?,Ascending,5.85,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19537,40,40,523,OCN,21.0706,-75.1776,21.290464,-73.897659,21.711233,-76.286858,20.420946,-74.080147,20.843592,-76.455162,?,Descending,3.4,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19537,40,40,518,OCN,22.2595,-74.9376,22.800404,-73.578575,23.218086,-75.994614,21.290554,-73.897644,21.711403,-76.287315,?,Descending,6.13,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19537,40,40,512,OCN,23.8894,-74.6066,24.552773,-73.204903,24.967001,-75.654869,22.800495,-73.578552,23.218256,-75.995079,?,Descending,6.38,0
SENTINEL-1B,'SENTINEL-1 C-SAR',WV,8553,127,127,984,OCN,-59.0792,127.9831,-59.199913,127.875771,-59.127472,128.221512,-59.03046,127.745453,-58.958366,128.089569,?,Ascending,996.24,0
